response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0077,0.0000,0.0000,0.0001,0.0041,0.0001,200,0.0087
0.0066,0.0000,0.0000,0.0002,0.0042,0.0001,200,0.0099
0.0050,0.0000,0.0000,0.0001,0.0042,0.0000,200,0.0115
0.0054,0.0000,0.0000,0.0001,0.0046,0.0000,200,0.0112
0.0068,0.0000,0.0000,0.0001,0.0047,0.0000,200,0.0098
0.0102,0.0000,0.0000,0.0001,0.0048,0.0001,200,0.0066
0.0056,0.0000,0.0000,0.0001,0.0048,0.0001,200,0.0112
0.0078,0.0000,0.0000,0.0001,0.0049,0.0000,200,0.0091
0.0056,0.0000,0.0000,0.0001,0.0049,0.0000,200,0.0113
0.0061,0.0000,0.0000,0.0002,0.0056,0.0000,200,0.0108
0.0070,0.0000,0.0000,0.0003,0.0057,0.0000,200,0.0100
0.0065,0.0000,0.0000,0.0012,0.0050,0.0001,200,0.0108
0.0063,0.0000,0.0000,0.0003,0.0058,0.0000,200,0.0110
0.0071,0.0000,0.0000,0.0012,0.0053,0.0000,200,0.0103
0.0108,0.0000,0.0000,0.0003,0.0077,0.0000,200,0.0067
0.0090,0.0000,0.0000,0.0003,0.0078,0.0000,200,0.0085
0.0110,0.0000,0.0000,0.0006,0.0074,0.0001,200,0.0066
0.0084,0.0000,0.0000,0.0006,0.0074,0.0000,200,0.0092
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,200,0.0154
0.0133,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.0093
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.0153
0.0069,0.0000,0.0000,0.0000,0.0067,0.0001,200,0.0158
0.0072,0.0000,0.0000,0.0000,0.0071,0.0000,200,0.0155
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.0156
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.0158
0.0075,0.0000,0.0000,0.0000,0.0074,0.0000,200,0.0155
0.0071,0.0000,0.0000,0.0000,0.0070,0.0001,200,0.0160
0.0067,0.0000,0.0000,0.0000,0.0066,0.0001,200,0.0164
0.0074,0.0000,0.0000,0.0000,0.0073,0.0000,200,0.0159
0.0074,0.0000,0.0000,0.0000,0.0073,0.0001,200,0.0161
0.0075,0.0000,0.0000,0.0000,0.0073,0.0001,200,0.0160
0.0071,0.0000,0.0000,0.0000,0.0069,0.0001,200,0.0165
0.0068,0.0000,0.0000,0.0000,0.0066,0.0002,200,0.0168
0.0074,0.0000,0.0000,0.0000,0.0071,0.0002,200,0.0163
0.0073,0.0000,0.0000,0.0000,0.0072,0.0001,200,0.0166
0.0070,0.0000,0.0000,0.0000,0.0069,0.0001,200,0.0169
0.0071,0.0000,0.0000,0.0000,0.0070,0.0000,200,0.0169
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,200,0.0165
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.0170
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.0165
0.0070,0.0000,0.0000,0.0000,0.0068,0.0001,200,0.0175
0.0078,0.0000,0.0000,0.0000,0.0076,0.0002,200,0.0168
0.0073,0.0000,0.0000,0.0000,0.0071,0.0002,200,0.0173
0.0074,0.0000,0.0000,0.0000,0.0071,0.0003,200,0.0173
0.0072,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.0176
0.0074,0.0000,0.0000,0.0000,0.0072,0.0002,200,0.0175
0.0076,0.0000,0.0000,0.0000,0.0073,0.0002,200,0.0174
0.0081,0.0000,0.0000,0.0000,0.0078,0.0003,200,0.0170
0.0028,0.0000,0.0000,0.0000,0.0026,0.0002,200,0.0225
0.0127,0.0000,0.0000,0.0001,0.0117,0.0002,200,0.0127
0.0138,0.0000,0.0000,0.0001,0.0118,0.0003,200,0.0117
0.0080,0.0000,0.0000,0.0000,0.0076,0.0003,200,0.0176
0.0137,0.0000,0.0000,0.0000,0.0124,0.0002,200,0.0122
0.0032,0.0000,0.0000,0.0000,0.0029,0.0003,200,0.0227
0.0032,0.0000,0.0000,0.0000,0.0028,0.0003,200,0.0228
0.0037,0.0000,0.0000,0.0000,0.0031,0.0004,200,0.0225
0.0036,0.0000,0.0000,0.0000,0.0031,0.0005,200,0.0226
0.0036,0.0000,0.0000,0.0000,0.0031,0.0005,200,0.0226
0.0187,0.0000,0.0000,0.0001,0.0135,0.0007,200,0.0084
0.0154,0.0000,0.0000,0.0001,0.0136,0.0007,200,0.0118
0.0153,0.0000,0.0000,0.0000,0.0135,0.0008,200,0.0120
0.0045,0.0000,0.0000,0.0000,0.0038,0.0007,200,0.0230
0.0206,0.0000,0.0000,0.0000,0.0137,0.0007,200,0.0068
0.0178,0.0000,0.0000,0.0001,0.0149,0.0001,200,0.0102
0.0161,0.0000,0.0000,0.0001,0.0138,0.0013,200,0.0119
0.0059,0.0000,0.0000,0.0013,0.0029,0.0003,200,0.0253
0.0071,0.0000,0.0000,0.0006,0.0036,0.0002,200,0.0241
0.0064,0.0000,0.0000,0.0008,0.0034,0.0007,200,0.0250
0.0066,0.0000,0.0000,0.0007,0.0037,0.0006,200,0.0248
0.0076,0.0000,0.0000,0.0007,0.0037,0.0007,200,0.0239
0.0060,0.0000,0.0000,0.0007,0.0033,0.0007,200,0.0256
0.0070,0.0000,0.0000,0.0006,0.0039,0.0008,200,0.0246
0.0078,0.0000,0.0000,0.0008,0.0036,0.0008,200,0.0239
0.0081,0.0000,0.0000,0.0006,0.0040,0.0008,200,0.0236
0.0083,0.0000,0.0000,0.0006,0.0040,0.0008,200,0.0235
0.0078,0.0000,0.0000,0.0013,0.0037,0.0001,200,0.0240
0.0073,0.0000,0.0000,0.0006,0.0041,0.0009,200,0.0245
0.0072,0.0000,0.0000,0.0006,0.0041,0.0009,200,0.0247
0.0070,0.0000,0.0000,0.0004,0.0040,0.0000,200,0.0258
0.0095,0.0000,0.0000,0.0006,0.0039,0.0001,200,0.0236
0.0072,0.0000,0.0000,0.0010,0.0031,0.0000,200,0.0260
0.0090,0.0000,0.0000,0.0016,0.0025,0.0000,200,0.0243
0.0075,0.0000,0.0000,0.0003,0.0025,0.0001,200,0.0262
0.0106,0.0000,0.0000,0.0013,0.0057,0.0000,200,0.0231
0.0077,0.0000,0.0000,0.0004,0.0026,0.0001,200,0.0260
0.0064,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0274
0.0024,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.0315
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0314
0.0025,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.0316
0.0025,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.0317
0.0112,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0231
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0317
0.0109,0.0000,0.0000,0.0000,0.0031,0.0001,200,0.0236
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0318
0.0113,0.0000,0.0000,0.0000,0.0029,0.0001,200,0.0233
0.0097,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0249
0.0029,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.0318
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.0317
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.0312
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0319
0.0108,0.0000,0.0000,0.0000,0.0030,0.0001,200,0.0242
0.0106,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.0245
0.0080,0.0000,0.0000,0.0000,0.0033,0.0001,200,0.0271
0.0090,0.0000,0.0000,0.0000,0.0036,0.0001,200,0.0261
0.0072,0.0000,0.0000,0.0009,0.0034,0.0001,200,0.0280
0.0092,0.0000,0.0000,0.0003,0.0041,0.0002,200,0.0262
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,0.0319
0.0040,0.0000,0.0000,0.0000,0.0040,0.0000,200,0.0315
0.0044,0.0000,0.0000,0.0000,0.0041,0.0002,200,0.0312
0.0106,0.0000,0.0000,0.0013,0.0077,0.0001,200,0.0251
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.0333
0.0122,0.0000,0.0000,0.0000,0.0039,0.0001,200,0.0235
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0332
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0337
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0337
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0339
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,0.0337
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0342
0.0029,0.0000,0.0000,0.0000,0.0027,0.0002,200,0.0340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0002,200,0.0341
0.0031,0.0000,0.0000,0.0000,0.0029,0.0002,200,0.0339
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,0.0346
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0343
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0345
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0343
0.0026,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0347
0.0024,0.0000,0.0000,0.0000,0.0024,0.0000,200,0.0351
0.0029,0.0000,0.0000,0.0000,0.0027,0.0002,200,0.0349
0.0031,0.0000,0.0000,0.0000,0.0028,0.0002,200,0.0348
0.0033,0.0000,0.0000,0.0000,0.0030,0.0003,200,0.0347
0.0035,0.0000,0.0000,0.0000,0.0032,0.0003,200,0.0351
0.0113,0.0000,0.0000,0.0009,0.0074,0.0001,200,0.0280
0.0049,0.0000,0.0000,0.0000,0.0047,0.0001,200,0.0345
0.0067,0.0000,0.0000,0.0000,0.0065,0.0001,200,0.0329
0.0066,0.0000,0.0000,0.0000,0.0064,0.0002,200,0.0330
0.0123,0.0032,0.0000,0.0006,0.0083,0.0001,200,0.0275
0.0053,0.0000,0.0000,0.0000,0.0051,0.0002,200,0.0346
0.0127,0.0034,0.0000,0.0006,0.0085,0.0001,200,0.0273
0.0129,0.0037,0.0000,0.0008,0.0084,0.0001,200,0.0272
0.0147,0.0000,0.0000,0.0009,0.0081,0.0002,200,0.0254
0.0172,0.0034,0.0000,0.0006,0.0086,0.0002,200,0.0230
0.0147,0.0035,0.0000,0.0007,0.0085,0.0001,200,0.0255
0.0067,0.0000,0.0000,0.0002,0.0054,0.0000,200,0.0366
0.0032,0.0000,0.0000,0.0000,0.0032,0.0000,200,0.0403
0.0036,0.0000,0.0000,0.0000,0.0036,0.0000,200,0.0402
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.0401
0.0039,0.0000,0.0000,0.0000,0.0039,0.0000,200,0.0400
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.0402
0.0043,0.0000,0.0000,0.0002,0.0040,0.0000,200,0.0397
0.0046,0.0000,0.0000,0.0002,0.0044,0.0001,200,0.0397
0.0059,0.0000,0.0000,0.0001,0.0049,0.0000,200,0.0385
0.0050,0.0000,0.0000,0.0000,0.0046,0.0001,200,0.0394
0.0046,0.0000,0.0000,0.0000,0.0045,0.0000,200,0.0399
0.0049,0.0000,0.0000,0.0002,0.0046,0.0000,200,0.0396
0.0076,0.0000,0.0000,0.0001,0.0050,0.0000,200,0.0369
0.0053,0.0000,0.0000,0.0001,0.0050,0.0000,200,0.0394
0.0068,0.0000,0.0000,0.0000,0.0053,0.0000,200,0.0380
0.0097,0.0000,0.0000,0.0000,0.0055,0.0001,200,0.0351
0.0085,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.0365
0.0085,0.0000,0.0000,0.0000,0.0058,0.0000,200,0.0365
0.0095,0.0000,0.0000,0.0000,0.0060,0.0000,200,0.0356
0.0073,0.0000,0.0000,0.0000,0.0061,0.0000,200,0.0379
0.0075,0.0000,0.0000,0.0000,0.0062,0.0000,200,0.0378
0.0103,0.0000,0.0000,0.0002,0.0066,0.0001,200,0.0353
0.0105,0.0000,0.0000,0.0001,0.0068,0.0000,200,0.0351
0.0098,0.0000,0.0000,0.0001,0.0068,0.0001,200,0.0358
0.0082,0.0000,0.0000,0.0002,0.0068,0.0000,200,0.0375
0.0100,0.0000,0.0000,0.0001,0.0071,0.0000,200,0.0359
0.0088,0.0000,0.0000,0.0001,0.0070,0.0001,200,0.0372
0.0106,0.0000,0.0000,0.0001,0.0072,0.0001,200,0.0354
0.0091,0.0000,0.0000,0.0001,0.0073,0.0001,200,0.0370
0.0095,0.0000,0.0000,0.0002,0.0078,0.0001,200,0.0367
0.0091,0.0000,0.0000,0.0002,0.0073,0.0001,200,0.0372
0.0092,0.0000,0.0000,0.0001,0.0075,0.0002,200,0.0373
0.0098,0.0000,0.0000,0.0002,0.0080,0.0002,200,0.0369
0.0112,0.0000,0.0000,0.0002,0.0081,0.0002,200,0.0355
0.0113,0.0000,0.0000,0.0001,0.0077,0.0003,200,0.0355
0.0112,0.0000,0.0000,0.0003,0.0082,0.0002,200,0.0357
0.0101,0.0000,0.0000,0.0002,0.0082,0.0003,200,0.0369
0.0113,0.0000,0.0000,0.0003,0.0083,0.0001,200,0.0357
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0444
0.0100,0.0000,0.0000,0.0001,0.0079,0.0004,200,0.0371
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0445
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0446
0.0103,0.0000,0.0000,0.0003,0.0086,0.0001,200,0.0370
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0448
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0445
0.0025,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.0450
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0446
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0450
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0448
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0453
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,0.0451
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0452
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0455
0.0026,0.0000,0.0000,0.0000,0.0025,0.0002,200,0.0456
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0456
0.0088,0.0000,0.0000,0.0000,0.0081,0.0007,200,0.0435
0.0083,0.0000,0.0000,0.0000,0.0078,0.0005,200,0.0440
0.0084,0.0000,0.0000,0.0000,0.0079,0.0005,200,0.0439
0.0091,0.0000,0.0000,0.0000,0.0086,0.0005,200,0.0433
0.0086,0.0000,0.0000,0.0000,0.0080,0.0005,200,0.0439
0.0083,0.0000,0.0000,0.0000,0.0077,0.0006,200,0.0444
0.0087,0.0000,0.0000,0.0000,0.0081,0.0006,200,0.0440
0.0089,0.0000,0.0000,0.0000,0.0083,0.0006,200,0.0438
0.0084,0.0000,0.0000,0.0000,0.0078,0.0006,200,0.0443
0.0061,0.0000,0.0000,0.0001,0.0044,0.0001,200,0.0473
0.0075,0.0000,0.0000,0.0023,0.0023,0.0000,200,0.0467
0.0070,0.0000,0.0000,0.0021,0.0024,0.0000,200,0.0474
0.0085,0.0000,0.0000,0.0018,0.0025,0.0000,200,0.0460
0.0071,0.0000,0.0000,0.0013,0.0026,0.0000,200,0.0475
0.0079,0.0000,0.0000,0.0003,0.0026,0.0000,200,0.0468
0.0079,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.0468
0.0091,0.0000,0.0000,0.0017,0.0028,0.0000,200,0.0457
0.0072,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0477
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0522
0.0027,0.0000,0.0000,0.0000,0.0027,0.0000,200,0.0523
0.0069,0.0000,0.0000,0.0005,0.0025,0.0001,200,0.0482
0.0069,0.0000,0.0000,0.0006,0.0025,0.0000,200,0.0482
0.0091,0.0000,0.0000,0.0005,0.0027,0.0000,200,0.0461
0.0067,0.0000,0.0000,0.0006,0.0025,0.0000,200,0.0486
0.0025,0.0000,0.0000,0.0000,0.0025,0.0000,200,0.0527
0.0029,0.0000,0.0000,0.0000,0.0029,0.0000,200,0.0525
0.0076,0.0000,0.0000,0.0005,0.0030,0.0000,200,0.0479
0.0086,0.0000,0.0000,0.0005,0.0031,0.0000,200,0.0470
0.0087,0.0041,0.0000,0.0005,0.0033,0.0001,200,0.0470
0.0095,0.0000,0.0000,0.0006,0.0032,0.0000,200,0.0462
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.0524
0.0082,0.0000,0.0000,0.0000,0.0035,0.0001,200,0.0478
0.0096,0.0000,0.0000,0.0000,0.0034,0.0001,200,0.0465
0.0085,0.0000,0.0000,0.0000,0.0038,0.0001,200,0.0477
0.0101,0.0000,0.0000,0.0005,0.0038,0.0001,200,0.0462
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,0.0524
0.0098,0.0000,0.0000,0.0002,0.0075,0.0000,200,0.0466
0.0091,0.0000,0.0000,0.0017,0.0045,0.0001,200,0.0475
0.0107,0.0000,0.0000,0.0002,0.0076,0.0002,200,0.0459
0.0033,0.0000,0.0000,0.0000,0.0030,0.0002,200,0.0534
0.0108,0.0000,0.0000,0.0001,0.0078,0.0002,200,0.0461
0.0098,0.0000,0.0000,0.0002,0.0079,0.0002,200,0.0472
0.0029,0.0000,0.0000,0.0000,0.0026,0.0003,200,0.0542
0.0097,0.0000,0.0000,0.0003,0.0048,0.0004,200,0.0475
0.0100,0.0000,0.0000,0.0002,0.0080,0.0004,200,0.0472
0.0029,0.0000,0.0000,0.0000,0.0026,0.0002,200,0.0547
0.0030,0.0000,0.0000,0.0000,0.0026,0.0003,200,0.0547
0.0031,0.0000,0.0000,0.0000,0.0027,0.0004,200,0.0546
0.0034,0.0000,0.0000,0.0000,0.0030,0.0004,200,0.0544
0.0035,0.0000,0.0000,0.0000,0.0030,0.0004,200,0.0544
0.0109,0.0000,0.0000,0.0001,0.0090,0.0005,200,0.0471
0.0027,0.0000,0.0000,0.0000,0.0024,0.0003,200,0.0556
0.0031,0.0000,0.0000,0.0000,0.0028,0.0003,200,0.0552
0.0033,0.0000,0.0000,0.0000,0.0029,0.0003,200,0.0551
0.0034,0.0000,0.0000,0.0000,0.0030,0.0004,200,0.0551
0.0033,0.0000,0.0000,0.0000,0.0029,0.0004,200,0.0552
0.0036,0.0000,0.0000,0.0000,0.0031,0.0005,200,0.0550
0.0039,0.0000,0.0000,0.0000,0.0033,0.0006,200,0.0549
0.0038,0.0000,0.0000,0.0000,0.0030,0.0008,200,0.0551
0.0041,0.0000,0.0000,0.0000,0.0033,0.0008,200,0.0549
0.0043,0.0000,0.0000,0.0000,0.0034,0.0009,200,0.0548
0.0043,0.0000,0.0000,0.0000,0.0038,0.0005,200,0.0557
0.0046,0.0000,0.0000,0.0000,0.0040,0.0006,200,0.0555
0.0052,0.0000,0.0000,0.0000,0.0047,0.0004,200,0.0554
0.0131,0.0000,0.0000,0.0000,0.0084,0.0003,200,0.0483
0.0143,0.0000,0.0000,0.0005,0.0085,0.0003,200,0.0471
0.0088,0.0000,0.0000,0.0000,0.0085,0.0003,200,0.0526
0.0088,0.0000,0.0000,0.0000,0.0085,0.0002,200,0.0527
0.0088,0.0000,0.0000,0.0000,0.0086,0.0002,200,0.0527
0.0083,0.0000,0.0000,0.0005,0.0043,0.0000,200,0.0560
0.0040,0.0000,0.0000,0.0003,0.0032,0.0000,200,0.0606
0.0077,0.0000,0.0000,0.0004,0.0034,0.0001,200,0.0571
0.0048,0.0000,0.0000,0.0003,0.0035,0.0000,200,0.0601
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,0.0615
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.0614
0.0037,0.0000,0.0000,0.0000,0.0037,0.0000,200,0.0615
0.0038,0.0000,0.0000,0.0000,0.0038,0.0000,200,0.0615
0.0069,0.0000,0.0000,0.0004,0.0047,0.0000,200,0.0585
0.0070,0.0000,0.0000,0.0004,0.0048,0.0000,200,0.0585
0.0042,0.0000,0.0000,0.0000,0.0041,0.0000,200,0.0614
0.0084,0.0000,0.0000,0.0004,0.0049,0.0000,200,0.0572
0.0093,0.0000,0.0000,0.0004,0.0050,0.0000,200,0.0564
0.0101,0.0000,0.0000,0.0005,0.0050,0.0001,200,0.0558
0.0072,0.0000,0.0000,0.0004,0.0051,0.0001,200,0.0586
0.0072,0.0000,0.0000,0.0004,0.0051,0.0000,200,0.0588
0.0071,0.0000,0.0000,0.0005,0.0051,0.0000,200,0.0589
0.0070,0.0000,0.0000,0.0004,0.0052,0.0000,200,0.0590
0.0089,0.0000,0.0000,0.0004,0.0053,0.0000,200,0.0573
0.0101,0.0000,0.0000,0.0004,0.0053,0.0000,200,0.0561
0.0063,0.0000,0.0000,0.0004,0.0054,0.0000,200,0.0600
0.0081,0.0000,0.0000,0.0004,0.0056,0.0000,200,0.0584
0.0074,0.0000,0.0000,0.0004,0.0056,0.0000,200,0.0591
0.0104,0.0000,0.0000,0.0005,0.0069,0.0000,200,0.0562
0.0103,0.0000,0.0000,0.0004,0.0056,0.0001,200,0.0563
0.0100,0.0000,0.0000,0.0005,0.0069,0.0000,200,0.0566
0.0093,0.0000,0.0000,0.0005,0.0072,0.0000,200,0.0576
0.0093,0.0000,0.0000,0.0005,0.0072,0.0000,200,0.0577
0.0093,0.0000,0.0000,0.0005,0.0073,0.0001,200,0.0577
0.0106,0.0000,0.0000,0.0004,0.0074,0.0001,200,0.0566
0.0094,0.0000,0.0000,0.0005,0.0074,0.0000,200,0.0578
0.0095,0.0000,0.0000,0.0005,0.0075,0.0001,200,0.0579
0.0114,0.0000,0.0000,0.0005,0.0077,0.0001,200,0.0563
0.0116,0.0000,0.0000,0.0005,0.0076,0.0002,200,0.0560
0.0093,0.0000,0.0000,0.0005,0.0076,0.0001,200,0.0584
0.0111,0.0000,0.0000,0.0005,0.0077,0.0003,200,0.0567
0.0100,0.0000,0.0000,0.0005,0.0079,0.0001,200,0.0579
0.0096,0.0000,0.0000,0.0005,0.0079,0.0002,200,0.0583
0.0110,0.0000,0.0000,0.0005,0.0079,0.0001,200,0.0570
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,0.0653
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0655
0.0028,0.0000,0.0000,0.0000,0.0028,0.0000,200,0.0653
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0656
0.0113,0.0000,0.0000,0.0005,0.0083,0.0001,200,0.0570
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,0.0658
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0657
0.0028,0.0000,0.0000,0.0000,0.0025,0.0002,200,0.0659
0.0032,0.0000,0.0000,0.0000,0.0029,0.0002,200,0.0656
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.0660
0.0032,0.0000,0.0000,0.0000,0.0029,0.0002,200,0.0659
0.0030,0.0000,0.0000,0.0000,0.0027,0.0003,200,0.0662
0.0032,0.0000,0.0000,0.0000,0.0028,0.0003,200,0.0660
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,0.0665
0.0028,0.0000,0.0000,0.0000,0.0026,0.0002,200,0.0666
0.0033,0.0000,0.0000,0.0000,0.0031,0.0003,200,0.0662
0.0033,0.0000,0.0000,0.0000,0.0029,0.0003,200,0.0664
0.0032,0.0000,0.0000,0.0000,0.0029,0.0003,200,0.0668
0.0035,0.0000,0.0000,0.0000,0.0032,0.0003,200,0.0666
